candidate_id,disposition,claim_id,covered_by_claim_id,reason_code,reviewed_at,reviewer_notes
DOC-CAND-35ff221aab5f,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/k8s-accelerator-real-cluster-demo-storyline-evidence.md
DOC-CAND-f32411985f11,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/k8s-accelerator-real-cluster-demo-storyline-evidence.md
DOC-CAND-b2e670bbe3cb,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/k8s-accelerator-real-cluster-demo-storyline-evidence.md
DOC-CAND-46888235657a,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/k8s-accelerator-real-cluster-demo-storyline-flow.md
DOC-CAND-cca5f44ce342,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/llm-prompt-builder-inventory-2026-06-03.md
DOC-CAND-b8cbedaafd22,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/security-audit-2026-05-31.md
DOC-CAND-40ce2a269f22,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/security-audit-2026-05-31.md
DOC-CAND-8c0f1d9b1d0b,historical,,,historical_doc,2026-06-19,From historical doc: docs/reports/security-audit-2026-05-31.md
DOC-CAND-ac7df888d591,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/feedback-artifact-schema.md
DOC-CAND-c9130724a9ae,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/feedback-artifact-schema.md
DOC-CAND-3307f8b62aa6,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/incident-report-schema.md
DOC-CAND-e2286a666745,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/incident-report-schema.md
DOC-CAND-85c10458fb75,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/incident-report-schema.md
DOC-CAND-abd2d2bded7e,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/run-artifact-layout.md
DOC-CAND-efb8464454bb,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/usefulness-feedback-schema.md
DOC-CAND-0e1f4ebc0ef3,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/usefulness-feedback-schema.md
DOC-CAND-cc2a9c596b73,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/usefulness-feedback-schema.md
DOC-CAND-770be836bb0c,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/schemas/usefulness-feedback-schema.md
DOC-CAND-b86b1dcb522a,stale,,,stale_doc,2026-06-19,From stale doc: docs/seam-map-port-forward-history.md
DOC-CAND-d0ffa491b368,stale,,,stale_doc,2026-06-19,From stale doc: docs/seam-map-review-artifact.md
DOC-CAND-a00c98cd4c53,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/api-security-audit.md
DOC-CAND-ba806a324aca,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/api-security-audit.md
DOC-CAND-780c53b2e22b,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/api-security-audit.md
DOC-CAND-87e28935cf03,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/artifact-integrity-audit.md
DOC-CAND-59e760eeef4a,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/artifact-integrity-audit.md
DOC-CAND-dd1e54926f11,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/artifact-integrity-audit.md
DOC-CAND-368df09f05e6,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/llm-anonymization-design.md
DOC-CAND-21b9c5543e2f,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/llm-anonymization-design.md
DOC-CAND-9bdac76272a0,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/llm-anonymization-design.md
DOC-CAND-abbef8c5fb52,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/llm-anonymization-design.md
DOC-CAND-cc2c0e6881c1,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/llm-anonymization-design.md
DOC-CAND-dfac5057703a,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/llm-prompt-security-audit.md
DOC-CAND-aac6d513839f,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/llm-prompt-security-audit.md
DOC-CAND-e0020bc62000,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/llm-prompt-security-audit.md
DOC-CAND-95d452057be3,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-543e538a0bcf,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-c63903975273,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-df5fe5aea3ed,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-6fb8cf8e917b,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-a8fe9a0441fd,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/operator-auth-design.md
DOC-CAND-1a4652cb2b38,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/operator_facing_projection_leak_audit.md
DOC-CAND-c9e0bafb36fd,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/rbac-deployment-guide.md
DOC-CAND-5a94faae17ac,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-dadf45ac1ab5,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-156fc375e51c,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-df3378df211f,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-cf6a4613b47b,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-82f15abfdfe1,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-be4fcd98ae0b,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-6bd02309c4ed,historical,,,historical_doc,2026-06-19,From historical doc: docs/security/security-audit-closeout.md
DOC-CAND-31fc19710dc7,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/static-artifact-serving-contract.md
DOC-CAND-0df591d2fe0d,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/static-artifact-serving-contract.md
DOC-CAND-53617884aede,registered_existing_claim,DOC-CLAIM-0066,,already_registered,2026-06-19,Already registered to DOC-CLAIM-0066
DOC-CAND-796ffda0acab,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-60f41f6bcfb7,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-d3a70c0f08fa,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-c03a6c397da0,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-b4e903a4aa7c,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-ab700f24a55a,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-26f4a9d927cf,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-ca3f5ebb8dcc,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-a583d56ac98c,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-ba7719bfd057,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/security/threat-model.md
DOC-CAND-0e30b56c0899,historical,,,historical_doc,2026-06-19,From historical doc: docs/security-exception-audit.md
DOC-CAND-8a997fd2cf1d,historical,,,historical_doc,2026-06-19,From historical doc: docs/security-exception-audit.md
DOC-CAND-faeaa74644f8,historical,,,historical_doc,2026-06-19,From historical doc: docs/security-glob-audit.md
DOC-CAND-eb5b6bd576f9,historical,,,historical_doc,2026-06-19,From historical doc: docs/security-glob-audit.md
DOC-CAND-37f521884245,ignored_by_policy,,,low_value_context,2026-06-19,Low-value prose fragment from: docs/testing/unit-test-feedback-loop-guidelines.md
DOC-CAND-6a35b6912422,stale,,,stale_doc,2026-06-19,From stale doc: docs/worklist-ranking-rationale.md
