candidate_id,doc_path,line_number,anchor,candidate_text,detected_claim_types,detection_rules,doc_class,truth_status,claim_trace_required,candidate_severity,registered_claim_id,registration_status,notes
DOC-CAND-601a5965feaa,docs/security/threat-model.md,547,line-547,| 7.2 | Cluster component access | ✅ Approval workflow | Compliant |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-5eaaa93ac0f8,docs/security/threat-model.md,553,line-553,| KHV-1 | RBAC least privilege | ⚠️ Via operator kubeconfig | No RBAC audit in k9b |,security|config,security|config,architecture,current,true,high,,unregistered,
DOC-CAND-6411c34f9a5f,docs/security/threat-model.md,554,line-554,| KHV-2 | Authentication | N/A | k9b trusts kubectl config |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-8ef7edce91ef,docs/security/threat-model.md,564,line-564,K8S-01: kubectl Command Injection,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-439d6adc6869,docs/security/threat-model.md,568,line-568,Current State: ✅ Commands are hardcoded with validated context parameter; context comes from config only,normative|data_model,normative|data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-40435623d9a3,docs/security/threat-model.md,569,line-569,"Evidence: livesnapshot.py uses runcommand([""kubectl"", args, ""--context"", context]) - context from config only",normative,normative,architecture,current,true,medium,,unregistered,
DOC-CAND-01724602c210,docs/security/threat-model.md,573,line-573,Risk: k9b executes commands with full kubeconfig permissions; no least-privilege verification,config|ci_gate,config|ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-6ebc3f6ab6c7,docs/security/threat-model.md,574,line-574,Current State: ⚠️ Operator responsibility; k9b assumes kubeconfig has required permissions,normative|config|data_model,normative|config|data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-c0fc70c7dbdf,docs/security/threat-model.md,575,line-575,Mitigation Required: Document required RBAC permissions for k9b operations,normative|security,normative|security,architecture,current,true,high,,unregistered,
DOC-CAND-32e067a5e45c,docs/security/threat-model.md,583,line-583,| Level | Requirement | k9b Status | Evidence |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-ba34c6ab1931,docs/security/threat-model.md,606,line-606,Current State: ⚠️ No hash pinning; no private index,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-3c37fcc4c373,docs/security/threat-model.md,611,line-611,Vector: curl download from dl.k8s.io and get.helm.sh,api_contract,api_contract,architecture,current,true,medium,,unregistered,
DOC-CAND-0909a5945f43,docs/security/threat-model.md,613,line-613,Current State: ⚠️ No checksum verification in Dockerfile,data_model|ci_gate,data_model|ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-70f7b347f2b7,docs/security/threat-model.md,614,line-614,Mitigation: Add SHA256 verification for downloaded binaries,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-571bbeebb2fe,docs/security/threat-model.md,628,line-628,| Control | Implementation | Effectiveness | Coverage |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-7aa32f6146b3,docs/security/threat-model.md,631,line-631,"| Payload Sanitization | security/sanitizer.py | MEDIUM | LLM prompts, logs |",api_contract,api_contract,architecture,current,true,medium,,unregistered,
DOC-CAND-6288f7e53d95,docs/security/threat-model.md,633,line-633,| Path Containment | safechildpath() | HIGH | Artifact file access |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-faf5369f138e,docs/security/threat-model.md,636,line-636,| LLM Advisory Only | Policy documentation | MEDIUM | Not code-enforced |,normative,normative,architecture,current,true,medium,,unregistered,
DOC-CAND-17738142bbb7,docs/security/threat-model.md,637,line-637,| Operator Approval | Workflow design | HIGH | All cluster ops |,config|ci_gate,config|ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-a89280a7433b,docs/security/threat-model.md,669,line-669,| GAP-02 | No RBAC permission documentation | ~~HIGH~~ | ~~7~~ | ✅ Addressed by docs/security/rbac-deployment-guide.md |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-dee47d8b7040,docs/security/threat-model.md,671,line-671,| GAP-04 | No kubectl/helm binary verification | HIGH | 7 | HIGH |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-c7c50b26c80a,docs/security/threat-model.md,673,line-673,| GAP-06 | No artifact integrity verification | MEDIUM | 5 | HIGH |,data_model|ci_gate,data_model|ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-a3a19d13e77e,docs/security/threat-model.md,674,line-674,| GAP-07 | No injection detection in prompts | HIGH | 7 | MEDIUM |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-b5861532bb70,docs/security/threat-model.md,675,line-675,| GAP-08 | No vulnerability scanning in CI | MEDIUM | 4 | MEDIUM |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-00a3acdb81b5,docs/security/threat-model.md,677,line-677,| GAP-10 | No LLM output schema enforcement at runtime | MEDIUM | 5 | HIGH |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-c1d6fac1c152,docs/security/threat-model.md,683,line-683,"Current State: sanitizer.py handles basic patterns, but cluster metadata (namespace names, node names, workload names) is not systematically anonymized before LLM prompts.",data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-8db6affd7dac,docs/security/threat-model.md,691,line-691,GAP-02: RBAC Documentation (HIGH),security,security,architecture,current,true,high,,unregistered,
DOC-CAND-7ae136ef8a9a,docs/security/threat-model.md,693,line-693,Current State: Documented in docs/security/rbac-deployment-guide.md.,security|data_model,security|data_model,architecture,current,true,high,,unregistered,
DOC-CAND-5b26648d4652,docs/security/threat-model.md,695,line-695,Recommended Fix: See RBAC deployment guide for minimum required RBAC rules.,normative|security,normative|security,architecture,current,true,high,,unregistered,
DOC-CAND-81a8eb257d3f,docs/security/threat-model.md,696,line-696,Status: ✅ Addressed - see docs/security/rbac-deployment-guide.md,security|data_model,security|data_model,architecture,current,true,high,,unregistered,
DOC-CAND-5dbb5cfbae84,docs/security/threat-model.md,698,line-698,GAP-07: Prompt Injection Detection (HIGH),security,security,architecture,current,true,high,,unregistered,
DOC-CAND-b40c33e00435,docs/security/threat-model.md,700,line-700,Current State: sanitizer.py handles regex patterns but no structured injection detection.,security|data_model,security|data_model,architecture,current,true,high,,unregistered,
DOC-CAND-d6800eee20fe,docs/security/threat-model.md,701,line-701,Risk: Malicious cluster data with prompt injection instructions could bypass basic sanitization.,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-c45608f7c2ef,docs/security/threat-model.md,702,line-702,Recommended Fix: Add structured prompt construction with explicit field boundaries and injection detection.,security|data_model,security|data_model,architecture,current,true,high,,unregistered,
DOC-CAND-4b0c2b2b4573,docs/security/threat-model.md,720,line-720,| REM-H1 | Add kubectl/helm binary checksum verification | 1 week | P1 | DevOps | GAP-04 |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-2ddc8fd2201f,docs/security/threat-model.md,721,line-721,| REM-H2 | Document minimum RBAC permissions | ~~2 days~~ | ✅ DONE | Docs | GAP-02 |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-3db315610784,docs/security/threat-model.md,723,line-723,| REM-H4 | Add injection detection patterns | 1 week | P1 | Backend | GAP-07 |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-fed88def7a0a,docs/security/threat-model.md,724,line-724,| REM-H5 | Add artifact integrity verification (SHA256) | 1 week | P1 | Backend | GAP-06 |,data_model|ci_gate,data_model|ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-31e2e35b75f3,docs/security/threat-model.md,731,line-731,| REM-M2 | Integrate vulnerability scanning in CI | 3 days | P2 | DevOps | GAP-08 |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-5ea23d7df8ae,docs/security/threat-model.md,732,line-732,| REM-M3 | Add LLM output schema enforcement tests | 1 week | P2 | Backend | GAP-10 |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-319cee09e788,docs/security/threat-model.md,740,line-740,| REM-L2 | Add audit logging for cluster RBAC checks | 1 week | P3 | Backend | K8S-02 |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-0b2224f1b02a,docs/security/threat-model.md,757,line-757,| V1 | Verify identifier validation coverage | Code search for validaterunid() usage | All external runid inputs validated |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-49dc36d792d4,docs/security/threat-model.md,758,line-758,| V2 | Test prompt sanitization | Fuzz prompts with injection patterns | All patterns sanitized |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-aa0f1c3c7c0c,docs/security/threat-model.md,761,line-761,| V5 | Review artifact write paths | Code review | All use safechildpath() |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-1cf222bddda2,docs/security/threat-model.md,764,line-764,| V8 | Run security tests | pytest tests/testsecurity.py | All tests pass |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-e0d74afdf526,docs/security/threat-model.md,790,line-790,18.1 Requires Operator Clarification,normative,normative,architecture,current,true,medium,,unregistered,
DOC-CAND-ca3f5ebb8dcc,docs/security/threat-model.md,794,line-794,| Q1 | What is the intended network exposure of the UI server? (localhost vs. internal network vs. internet) | Affects authentication requirements | YES |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-5a23d59bc6f4,docs/security/threat-model.md,795,line-795,"| Q2 | Are there approved external LLM providers, or is llama.cpp the only option? | Affects sanitization requirements | YES |",normative,normative,architecture,current,true,medium,,unregistered,
DOC-CAND-6882ac0ccee3,docs/security/threat-model.md,796,line-796,"| Q3 | Should cluster metadata (namespace names, node names) be anonymized in all contexts? | Affects anonymization scope | YES |",normative,normative,architecture,current,true,medium,,unregistered,
DOC-CAND-14ed36cf11f4,docs/security/threat-model.md,797,line-797,| Q4 | Is there a defined RBAC profile that operators should use for k9b? | Affects documentation scope | NO |,normative|security,normative|security,architecture,current,true,high,,unregistered,
DOC-CAND-a583d56ac98c,docs/security/threat-model.md,798,line-798,| Q5 | What is the data retention policy for artifacts? | Affects PII handling | NO |,performance,performance,architecture,current,true,low,,unregistered,
DOC-CAND-8f00966727e5,docs/security/threat-model.md,799,line-799,| Q6 | Should k9b support multi-user authentication? | Affects UI server design | NO |,normative|security,normative|security,architecture,current,true,high,,unregistered,
DOC-CAND-e2ccbc332703,docs/security/threat-model.md,806,line-806,| U2 | What is the current CVE status of dependencies? | Dependency scan | HIGH |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-5895baedc682,docs/security/threat-model.md,807,line-807,| U3 | Has there been any security incident history? | Operator interview | MEDIUM |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-775339da8d1e,docs/security/threat-model.md,817,line-817,| 2 | RISK-02 | kubectl command injection via queue manipulation | CRITICAL | LOW | 8/10 | REM-C3 audit |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-08bc7ec4a4cb,docs/security/threat-model.md,818,line-818,"| 3 | RISK-03 | Prompt injection via malicious cluster data | HIGH | MEDIUM | 7/10 | REM-H4, REM-C3 |",security,security,architecture,current,true,high,,unregistered,
DOC-CAND-b24e2ec8798f,docs/security/threat-model.md,820,line-820,| 5 | RISK-05 | Unauthorized cluster mutations via API | HIGH | LOW | 6/10 | Existing approval workflow |,ci_gate,ci_gate,architecture,current,true,medium,,unregistered,
DOC-CAND-bbe6538cd021,docs/security/threat-model.md,823,line-823,| 8 | RISK-08 | No RBAC documentation for operators | HIGH | HIGH | 6/10 | REM-H2 |,security,security,architecture,current,true,high,,unregistered,
DOC-CAND-ba7719bfd057,docs/security/threat-model.md,833,line-833,| ID | Title | Priority | Type | Status |,data_model,data_model,architecture,current,true,medium,,unregistered,
DOC-CAND-df9dc59555fb,docs/security/threat-model.md,840,line-840,| AU-06 | RBAC Documentation | HIGH | Documentation | ✅ Addressed |,security,security,architecture,current,true,high,,unregistered,
